Zeitpunkt;IP;Browser/OS;Referer
2025-05-03 06:32:41;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 06:32:58;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/app/
2025-05-03 06:33:02;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 16:04:07;2003:f8:af30:d9dc:a1e9:d209:b65a:31d4;Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15;https://www.sc-laufenburg.de/app/
2025-05-03 17:04:13;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/app/
2025-05-03 17:04:23;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/app/
2025-05-03 17:05:07;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/app/
2025-05-03 17:05:13;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 17:07:06;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 17:09:49;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:138.0) Gecko/20100101 Firefox/138.0;https://www.sc-laufenburg.de/intern/statistik/?token=***
